0.303177, -0.05943, -7.64126e-05,4.53511e-05,-0.0882113 , 0.996102
0.525797, -0.0927217, 0.000749352,-0.000130424,-0.175602 , 0.984461
0.746261, -0.148239, 0.000325802,0.000148363,-0.262904 , 0.964822
1.12695, -0.396393, 0.000768907,-0.000309499,-0.34628 , 0.938131
1.26738, -0.534803, 0.000719202,-0.000339664,-0.428681 , 0.903455
1.42131, -0.68931, 0.000410478,0.000178134,-0.505809 , 0.862645
1.56797, -0.956112, 0.000633047,0.000215652,-0.428437 , 0.903571
1.81561, -1.17094, 3.50911e-05,0.000302243,-0.347709 , 0.937603
2.01328, -1.26907, -0.000130692,0.000165634,-0.263931 , 0.964542
2.20109, -1.39692, 0.00023483,8.87382e-05,-0.177609 , 0.984101
2.48077, -1.47239, 1.56239e-05,0.000236069,-0.088759 , 0.996053
3.27646, -1.58751, 1.28164e-05,0.000259724,-0.0625743 , 0.99804
4.07481, -1.688, 1.18306e-05,0.000244597,-0.0625697 , 0.998041
4.87316, -1.7885, 7.42195e-06,0.000239039,-0.0625678 , 0.998041
5.67143, -1.88898, -1.21663e-06,-6.68913e-07,-0.0625775 , 0.99804
6.46981, -1.98949, -2.60719e-07,7.62456e-07,-0.0625792 , 0.99804
7.26816, -2.09001, 3.34255e-06,-1.23625e-06,-0.06258 , 0.99804
8.06655, -2.19052, -1.19362e-06,-6.05714e-07,-0.0625809 , 0.99804
8.86488, -2.29104, -5.23603e-06,4.33382e-08,-0.0625799 , 0.99804
9.66448, -2.38819, -1.89155e-05,-8.00114e-05,-0.0602639 , 0.998182
10.463, -2.44603, -2.24398e-05,-5.09548e-06,-0.0214716 , 0.999769
11.2669, -2.48058, -6.19745e-06,-1.02413e-06,-0.0214702 , 0.999769
12.0708, -2.51513, -2.70947e-07,5.76419e-07,-0.0214705 , 0.999769
12.8747, -2.54967, -1.84276e-07,-6.49128e-07,-0.0214705 , 0.999769
13.3366, -2.5297, -0.000762737,-4.82014e-05,0.0675264 , 0.997717
14.1315, -2.39917, -4.45539e-06,1.96998e-06,0.0783073 , 0.996929
14.9263, -2.27354, -1.9328e-06,-1.46205e-07,0.0783077 , 0.996929
15.2972, -2.21198, 0.00030088,-5.06746e-05,0.165592 , 0.986194
15.5716, -2.06863, -0.000341301,-0.000436023,0.251218 , 0.96793
15.7644, -1.96453, -0.000189701,-0.000456064,0.335634 , 0.941992
15.9517, -1.83647, -0.000139494,6.85263e-05,0.418128 , 0.908388
16.1055, -1.56536, -0.000443171,-0.000162482,0.497092 , 0.867698
16.1639, -1.35207, -0.000378892,-0.000363783,0.571532 , 0.820579
16.2544, -1.14822, -0.000121102,-2.54998e-05,0.64218 , 0.766554
16.2793, -0.860806, -0.000280643,7.59877e-05,0.707928 , 0.706284
16.2265, -0.621944, -4.96255e-05,-9.19613e-05,0.767015 , 0.641629
16.0701, 0.167474, -1.10537e-07,-1.90468e-06,0.771687 , 0.636002
15.9164, 0.957334, 2.72285e-06,-2.42551e-06,0.771687 , 0.636002
15.7531, 1.74535, -0.000221527,-0.000206114,0.825188 , 0.564858
15.6973, 1.95672, -0.000299105,-0.000395925,0.871305 , 0.490742
15.6037, 2.15833, -0.000536495,-3.27204e-05,0.911514 , 0.411269
15.3399, 2.38491, -0.000595922,-0.000178031,0.944387 , 0.328836
15.1883, 2.51995, -0.000574646,-0.00027878,0.969601 , 0.244692
14.9733, 2.56887, -5.16505e-05,-0.000323766,0.987334 , 0.158658
14.7632, 2.63708, -0.000259548,-0.000191204,0.99751 , 0.0705225
13.9651, 2.71232, 1.64779e-06,2.02061e-06,0.999454 , 0.0330407
13.162, 2.76548, 2.37725e-06,-2.24136e-06,0.999454 , 0.0330394
12.3591, 2.81862, -3.0944e-07,-1.46881e-06,0.999454 , 0.0330391
11.5561, 2.87177, 7.63391e-07,2.46758e-06,0.999454 , 0.0330412
10.7531, 2.92492, 9.92193e-07,1.46473e-06,0.999454 , 0.0330418
9.95009, 2.97808, -3.7189e-08,4.039e-06,0.999454 , 0.0330416
9.14713, 3.03122, -1.41597e-08,-5.60388e-06,0.999454 , 0.0330423
8.34411, 3.08438, 4.3017e-07,7.44413e-07,0.999454 , 0.0330423
7.54111, 3.13753, 5.62648e-07,-1.52523e-07,0.999454 , 0.0330421
6.73811, 3.19069, 5.91602e-07,-4.48563e-07,0.999454 , 0.0330414
5.935, 3.24385, 1.07767e-06,-2.83534e-08,0.999454 , 0.0330416
5.13209, 3.297, 1.21403e-06,4.79452e-06,0.999454 , 0.0330432
4.32904, 3.35015, -1.9978e-07,-5.07384e-06,0.999454 , 0.0330426
3.52534, 3.40349, -3.45093e-06,-4.92343e-06,0.999397 , 0.0347309
3.21262, 3.43083, 3.83443e-06,0.00060476,0.992297 , 0.12388
3.0005, 3.46841, 7.62425e-05,0.000378314,0.977344 , 0.211656
2.78934, 3.60423, 9.18223e-05,0.000142515,0.955016 , 0.296554
2.58863, 3.7131, -3.24521e-05,-0.000141992,0.924966 , 0.38005
2.41428, 3.85105, 0.000180182,7.81262e-05,0.888039 , 0.459768
2.26742, 4.0165, -0.000227021,3.51881e-05,0.844383 , 0.535739
2.17442, 4.30422, -0.000160236,0.000320388,0.794151 , 0.60772
2.17293, 4.53934, 0.000122757,0.000241925,0.736792 , 0.676119
2.15894, 4.7626, -7.10554e-05,7.65768e-05,0.673905 , 0.738818
2.21044, 5.0452, -0.000263139,0.000337643,0.606407 , 0.795154
2.25838, 5.2656, -0.000348208,0.000559296,0.534129 , 0.845403
2.61316, 5.98777, -0.000338813,0.000555253,0.526024 , 0.850469
2.96896, 6.70792, -0.000334329,0.000575723,0.515102 , 0.857129
3.0612, 6.90716, -0.00029543,0.000365032,0.438183 , 0.898886
3.23963, 7.11661, -0.000164065,0.000782109,0.357199 , 0.934028
3.38745, 7.28079, -0.000266426,0.000917198,0.274338 , 0.961633
3.57359, 7.41084, -0.000199908,0.000961065,0.188504 , 0.982072
3.80101, 7.51999, 6.94276e-05,0.000814494,0.100146 , 0.994972
4.00628, 7.57163, 0.000212822,0.000647901,0.0107012 , 0.999943
4.8078, 7.54436, -4.52656e-05,0.000598619,-0.0179468 , 0.999839
5.61175, 7.51564, 7.33511e-05,-9.04237e-05,-0.0176764 , 0.999844
6.41586, 7.4872, 2.24339e-06,-4.78777e-07,-0.0176788 , 0.999844
7.22002, 7.45875, 1.85793e-06,-1.5084e-06,-0.0176788 , 0.999844
8.02417, 7.4303, 8.81884e-06,-7.12657e-07,-0.0176801 , 0.999844
8.82833, 7.40185, 8.88375e-06,-6.73602e-07,-0.0176789 , 0.999844
9.63248, 7.37341, 9.23872e-06,-7.44639e-07,-0.0176811 , 0.999844
10.4366, 7.34496, 2.15803e-05,-1.02697e-06,-0.0176807 , 0.999844
11.2408, 7.31651, 2.57248e-05,-5.92927e-08,-0.017681 , 0.999844
12.0449, 7.28806, 2.04359e-05,-4.93991e-07,-0.0176807 , 0.999844
12.8491, 7.2596, 2.54538e-05,-5.67621e-07,-0.0176813 , 0.999844
13.6533, 7.23115, 2.59712e-06,-2.1023e-06,-0.01768 , 0.999844
14.456, 7.18772, 0.000302312,-0.000156029,-0.0809538 , 0.996718
14.6603, 7.10529, 0.000329823,-0.000333875,-0.168636 , 0.985678
14.8755, 7.04549, -4.8384e-05,-8.91517e-05,-0.254084 , 0.967182
15.1064, 6.87752, 0.000168689,-4.85386e-05,-0.338668 , 0.940906
15.2982, 6.7498, 0.000182256,0.000171274,-0.4206 , 0.907246
15.454, 6.58926, -0.000160339,7.73097e-05,-0.498978 , 0.866614
15.5755, 6.36623, 0.000305027,4.49569e-05,-0.573062 , 0.819512
15.6757, 6.1631, 0.000268325,0.000414097,-0.643681 , 0.765294
15.6977, 5.89398, 0.000149847,0.000366963,-0.708369 , 0.705842
15.5843, 5.09894, 0.000443188,0.00026189,-0.756372 , 0.654142
15.5075, 4.29735, 0.000417604,0.000405217,-0.713358 , 0.700799
15.4932, 3.49284, 0.000407662,0.000392827,-0.71336 , 0.700798
15.4789, 2.68829, 0.000396147,0.000383392,-0.713365 , 0.700793
15.4646, 1.88375, 0.000391699,0.000374317,-0.713366 , 0.700792
15.4503, 1.07921, 0.000389526,0.000366155,-0.71337 , 0.700788
15.436, 0.27466, 0.00039894,0.000359629,-0.713372 , 0.700785
15.4217, -0.529855, 2.14804e-06,-2.25636e-07,-0.713313 , 0.700846
15.4075, -1.33442, 2.59388e-07,5.01898e-07,-0.713313 , 0.700845
15.3934, -2.13895, -1.36836e-06,3.60567e-07,-0.713313 , 0.700846
15.3792, -2.94353, 3.98515e-07,-9.9644e-07,-0.713314 , 0.700845
15.365, -3.74805, 7.39502e-07,-2.32265e-06,-0.713315 , 0.700844
15.3523, -4.55182, 0.000323539,-0.000357556,-0.716883 , 0.697193
15.3629, -4.77003, 0.000500467,-0.000616415,-0.776474 , 0.630149
15.3424, -4.98808, 0.000462436,-3.95227e-05,-0.829559 , 0.558419
15.187, -5.25464, 0.000587911,-6.66352e-05,-0.875517 , 0.483187
14.7419, -5.9241, 0.000561523,-2.63424e-05,-0.880255 , 0.4745
14.4815, -6.34402, 0.000519975,-0.000231279,-0.918451 , 0.395534
14.3515, -6.51817, 0.000667421,-4.44156e-05,-0.949646 , 0.313324
14.1776, -6.67026, 0.000389355,0.000222298,-0.97343 , 0.228985
13.942, -6.73874, -1.15694e-05,-0.000542716,-0.99002 , 0.140929
13.7366, -6.7879, -4.31473e-05,-0.000514294,-0.998644 , 0.0520491
13.6137, -6.82092, 3.93514e-05,-0.00040578,-0.999998 , -0.00187329
12.8134, -6.79047, -4.72762e-07,-3.17288e-06,-0.999606 , -0.0280599
12.0601, -6.74144, 1.83884e-05,0.000587251,-0.999998 , 0.00190068
11.8214, -6.78788, -0.000254743,0.000343283,-0.995999 , 0.0893595
11.0484, -7.01315, -0.000100312,0.000274264,-0.989775 , 0.142637
10.2765, -7.24035, -0.000125601,0.000254046,-0.989775 , 0.142639
9.50455, -7.46756, -0.000131114,0.000250562,-0.989774 , 0.142645
8.72843, -7.66682, -4.93916e-05,-0.000150226,-0.994781 , 0.102037
7.9349, -7.77686, 7.04706e-05,-0.000567309,-0.999328 , 0.0366552
7.13242, -7.83581, 6.03457e-05,-0.000580838,-0.999328 , 0.0366586
6.32994, -7.89477, 5.69339e-05,-0.000580686,-0.999327 , 0.0366646
5.52747, -7.95373, 2.83281e-06,3.89269e-06,-0.999328 , 0.0366624
4.72498, -8.01269, -1.65786e-06,8.84822e-06,-0.999328 , 0.0366629
3.92248, -8.07165, -1.16927e-06,1.27816e-05,-0.999328 , 0.0366647
3.11999, -8.13062, -1.39859e-06,1.25435e-05,-0.999328 , 0.0366657
2.31749, -8.18959, -1.10434e-06,9.69412e-06,-0.999328 , 0.0366661
1.61066, -8.25241, -3.10442e-05,-0.000621089,-0.999996 , -0.00267814
1.36649, -8.24405, -0.000159937,-0.000187913,-0.995859 , -0.0909059
1.15389, -8.18967, 5.25307e-07,3.72548e-05,-0.983989 , -0.178231
0.936993, -8.12951, 5.45942e-05,-0.000239542,-0.96458 , -0.26379
0.73408, -8.03529, 1.2563e-05,-0.000356798,-0.937548 , -0.347856
0.131783, -7.50522, 8.76281e-05,-0.000177182,-0.934588 , -0.355733
-0.0928741, -7.3305, 0.000302164,-9.35053e-05,-0.899024 , -0.437899
-0.2437, -7.16941, 0.000347848,-8.9428e-05,-0.856918 , -0.515453
-0.542985, -6.42325, 8.58357e-05,-0.000176056,-0.812399 , -0.583103
-0.721802, -5.64327, 0.000115008,-0.000280106,-0.764214 , -0.644962
-0.857025, -4.85007, 0.000120591,-0.000277107,-0.764217 , -0.644959
-0.992252, -4.05688, 9.94801e-05,-0.000277459,-0.764221 , -0.644955
-1.12751, -3.26368, 0.000120083,-0.00026269,-0.764069 , -0.645134
-1.18057, -3.02735, 0.000276343,-0.000201545,-0.704922 , -0.709285
-1.16503, -2.77237, 0.000272485,-0.000127599,-0.640248 , -0.768168
-1.08012, -2.52528, 0.000139537,-0.000365765,-0.570186 , -0.821515
-0.721161, -1.80856, 0.000196424,-0.00031562,-0.507418 , -0.8617
-0.330869, -1.1049, 0.000220756,-0.000323322,-0.507421 , -0.861698
0.0594232, -0.401241, -0.00036576,-0.000282755,-0.507423 , -0.861697
