3.65357e-05, -0.000460206, 9.08053e-06,-2.51679e-06,0.0871897 , 0.996192
6.86335e-06, -0.008872, 4.76683e-05,3.59971e-05,0.173804 , 0.98478
0.00975552, -0.0532713, 0.000182606,0.000105099,0.260811 , 0.96539
0.0296712, -0.0935337, 0.000264127,0.000127054,0.345954 , 0.938251
0.0584544, -0.124268, 0.000281877,0.000145186,0.426551 , 0.904464
0.0868264, -0.144794, 0.000261286,0.00019091,0.504754 , 0.863263
0.113778, -0.160201, 0.000233611,0.000228933,0.57889 , 0.815406
0.134765, -0.167911, 0.000244962,9.80057e-05,0.648356 , 0.761337
0.155285, -0.169205, 0.000132527,0.000106527,0.713409 , 0.700748
0.125901, 0.631749, -7.04985e-07,-1.18534e-06,0.721818 , 0.692083
0.0921429, 1.43404, -6.12798e-08,6.49182e-08,0.721817 , 0.692084
0.0583877, 2.23635, 8.66628e-07,-9.98002e-08,0.721816 , 0.692085
0.0246353, 3.03865, -1.11882e-07,4.48403e-08,0.721815 , 0.692086
-0.00911253, 3.84097, 6.70254e-08,-6.37692e-08,0.721813 , 0.692088
-0.0428592, 4.64327, -1.48943e-07,1.94432e-07,0.721813 , 0.692089
-0.0766053, 5.44558, 7.89394e-09,-4.53476e-08,0.721811 , 0.69209
-0.11035, 6.24788, 1.52117e-07,6.24886e-08,0.721811 , 0.69209
-0.144088, 7.05019, 3.63635e-09,-5.40795e-08,0.72181 , 0.692091
-0.177816, 7.85167, -6.86554e-05,-6.62309e-05,0.721851 , 0.692048
-0.177816, 7.93387, 0.000182376,0.000256016,0.65818 , 0.75286
-0.177816, 7.96727, 0.000144107,0.000321344,0.589091 , 0.808067
-0.177816, 7.99286, 0.00013178,0.000341634,0.516315 , 0.856399
-0.177816, 8.01958, 0.000143056,0.000317028,0.43924 , 0.89837
-0.177816, 8.03901, 9.95161e-05,0.000204046,0.358529 , 0.933519
-0.177816, 8.02898, 0.000105574,3.30996e-05,0.274031 , 0.961721
-0.177816, 7.9845, -0.000236719,-0.000225753,0.188271 , 0.982117
-0.177816, 7.93943, 3.25897e-05,-0.0006879,0.100497 , 0.994937
-0.177816, 7.98517, 0.00011749,-0.000381821,0.0131725 , 0.999913
0.491567, 8.00371, 5.98975e-05,-0.000357644,0.0111862 , 0.999937
1.29441, 8.02168, 1.59703e-05,-0.000282646,0.0111895 , 0.999937
2.09729, 8.03965, 5.31123e-05,-0.000234521,0.0111881 , 0.999937
2.90015, 8.05762, 5.77787e-06,-0.000145881,0.0111889 , 0.999937
3.70302, 8.07559, 5.75722e-05,-0.000129854,0.0111873 , 0.999937
4.50315, 8.09342, 1.47088e-06,-4.43558e-06,0.0113862 , 0.999935
4.56617, 8.08616, -0.000460683,-5.12809e-05,-0.0762907 , 0.997086
4.53587, 8.0512, -0.000323078,-0.000453158,-0.163543 , 0.986536
4.68251, 8.03763, -0.000126276,-0.000464496,-0.250524 , 0.96811
4.68251, 8.01289, -0.000209187,-0.000443547,-0.335182 , 0.942153
4.68251, 7.9971, -0.000426321,-0.000340802,-0.416463 , 0.909152
4.68251, 8.00423, -0.000465122,-0.000352346,-0.495654 , 0.86852
4.68251, 8.04312, -0.000529707,-0.000626661,-0.570104 , 0.821572
4.68251, 8.01974, -0.000493788,-0.000598128,-0.639744 , 0.768588
4.68251, 7.9271, -0.000271107,-0.000266746,-0.704559 , 0.709646
4.58598, 7.12538, -0.000179543,-0.000232661,-0.704611 , 0.709594
4.59164, 6.32236, -0.000154041,-0.000158285,-0.70461 , 0.709595
4.59731, 5.51928, -0.000112029,-0.000123439,-0.704609 , 0.709596
4.60297, 4.71625, -8.60723e-05,-8.9884e-05,-0.704609 , 0.709596
4.60864, 3.91318, -4.87149e-05,-5.4079e-05,-0.704608 , 0.709596
4.6143, 3.11015, -1.88821e-05,-2.58885e-05,-0.704607 , 0.709598
4.61997, 2.30713, 2.57694e-08,3.48125e-08,-0.704607 , 0.709598
4.62565, 1.50414, 7.67141e-09,-7.698e-08,-0.704607 , 0.709598
4.63131, 0.701172, 3.76871e-08,6.94287e-08,-0.704606 , 0.709599
4.63699, -0.101809, 3.63926e-06,-4.06827e-06,-0.704607 , 0.709598
4.64266, -0.904782, 1.4362e-08,2.19317e-08,-0.704607 , 0.709598
4.64833, -1.70776, 5.54083e-10,-1.94494e-07,-0.704607 , 0.709598
4.654, -2.51074, 1.02572e-07,3.97015e-08,-0.704607 , 0.709598
4.65967, -3.31372, -9.9008e-08,-1.2465e-07,-0.704607 , 0.709598
4.66534, -4.11671, -1.34173e-08,5.05488e-08,-0.704606 , 0.709599
4.67101, -4.91969, -3.45234e-08,-2.77131e-08,-0.704606 , 0.709599
4.67668, -5.72268, -1.52466e-07,-1.76151e-08,-0.704606 , 0.709599
4.68236, -6.52565, -7.48313e-08,-6.54462e-07,-0.704606 , 0.709598
4.68803, -7.32864, 3.49985e-08,-1.09977e-07,-0.704606 , 0.709599
4.69525, -8.55203, 0.000136624,-1.09977e-07,-0.704606 , 0.709599
4.69525, -8.55203, 0.000242112,-0.000193342,-0.569917 , 0.821702
4.69525, -8.55203, 0.000207389,-0.000238528,-0.496014 , 0.868315
4.69525, -8.55203, -2.34307e-05,-0.000508581,-0.417564 , 0.908647
4.69525, -8.55203, -0.000221524,-0.000704116,-0.336521 , 0.941676
4.69525, -8.55203, -0.000136128,-0.000222769,-0.251599 , 0.967831
4.69525, -8.55203, -0.000111778,-0.000147298,-0.165363 , 0.986233
4.69525, -8.55203, 6.13799e-05,-0.000101519,-0.0775396 , 0.996989
4.69525, -8.55203, 0.000246518,-0.000104308,0.0107061 , 0.999943
5.60298, -8.55203, 0.000362281,-0.000828198,0.0108114 , 0.999941
6.40587, -8.55203, 0.000329666,-0.000890387,0.0108092 , 0.999941
7.20874, -8.55203, 0.000314642,-0.000889346,0.0108062 , 0.999941
7.85672, -8.55203, -3.56984e-05,6.35914e-06,0.0979581 , 0.995191
7.97863, -8.55203, -0.000273218,3.67143e-05,0.185104 , 0.982719
7.97863, -8.55203, -0.000414331,0.000291338,0.270054 , 0.962845
7.97863, -8.55203, 0.000250125,0.000161655,0.353535 , 0.935421
7.97863, -8.55203, 0.000276974,-2.51913e-05,0.434027 , 0.9009
7.97863, -8.55203, 0.000446889,-0.000105695,0.511796 , 0.859107
7.97863, -8.55203, 0.000185861,-0.000251822,0.586623 , 0.80986
7.97863, -8.55816, 3.20571e-05,-0.000351465,0.656038 , 0.754728
7.97863, -7.43608, 0.000102719,-0.000102862,0.71003 , 0.704172
7.97863, -6.63311, 9.30687e-05,-9.33543e-05,0.710029 , 0.704172
7.97863, -5.83014, 8.64426e-05,-8.50155e-05,0.710029 , 0.704172
7.97863, -5.02712, 5.78163e-05,-6.35419e-05,0.71003 , 0.704172
7.97863, -4.22416, 5.20238e-05,-5.16346e-05,0.710028 , 0.704173
7.97863, -3.42119, 4.25844e-05,-4.38561e-05,0.710029 , 0.704173
7.97863, -2.61822, 3.60497e-05,-3.48725e-05,0.710028 , 0.704174
